GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
1400000US22051020303,22051020303,"Census Tract 203.03, Jefferson Parish, Louisiana",3773,3561,3348,29,7,138,3,6,30,212,169,0,1,0,0,30,12
1400000US22051020400,22051020400,"Census Tract 204, Jefferson Parish, Louisiana",3491,3373,3217,13,2,124,3,1,13,118,101,0,0,0,0,14,3
1400000US22051020502,22051020502,"Census Tract 205.02, Jefferson Parish, Louisiana",6289,5004,4125,587,17,167,1,9,98,1285,860,22,1,0,0,321,81
1400000US22051020505,22051020505,"Census Tract 205.05, Jefferson Parish, Louisiana",2166,2017,140,1851,0,4,0,6,16,149,75,13,0,0,0,35,26
1400000US22051020506,22051020506,"Census Tract 205.06, Jefferson Parish, Louisiana",5501,3833,3236,298,14,216,4,16,49,1668,954,28,8,1,0,499,178
1400000US22051020507,22051020507,"Census Tract 205.07, Jefferson Parish, Louisiana",4300,3607,3153,228,15,156,1,4,50,693,464,4,1,2,0,145,77
1400000US22051020508,22051020508,"Census Tract 205.08, Jefferson Parish, Louisiana",7003,5731,4539,886,44,212,1,4,45,1272,762,15,13,0,6,338,138
1400000US22051020509,22051020509,"Census Tract 205.09, Jefferson Parish, Louisiana",8050,6472,4287,1911,38,161,5,8,62,1578,897,15,17,2,0,490,157
1400000US22051020510,22051020510,"Census Tract 205.10, Jefferson Parish, Louisiana",4414,4157,3508,350,7,264,1,4,23,257,189,4,0,1,0,51,12
1400000US22051020511,22051020511,"Census Tract 205.11, Jefferson Parish, Louisiana",4216,3831,3100,475,8,192,5,12,39,385,285,2,0,4,0,75,19
1400000US22051020512,22051020512,"Census Tract 205.12, Jefferson Parish, Louisiana",2990,2690,2221,266,5,155,1,0,42,300,212,12,2,2,0,50,22
1400000US22051020513,22051020513,"Census Tract 205.13, Jefferson Parish, Louisiana",4553,3964,3109,611,17,122,4,9,92,589,338,14,2,5,8,169,53
1400000US22051020514,22051020514,"Census Tract 205.14, Jefferson Parish, Louisiana",4177,3990,3790,15,1,163,0,0,21,187,152,8,0,2,0,18,7
1400000US22051020600,22051020600,"Census Tract 206, Jefferson Parish, Louisiana",5513,5181,958,4123,19,37,0,14,30,332,184,11,2,1,0,101,33
1400000US22051020700,22051020700,"Census Tract 207, Jefferson Parish, Louisiana",1512,1375,616,705,17,14,0,1,22,137,68,2,4,0,0,60,3
1400000US22051020800,22051020800,"Census Tract 208, Jefferson Parish, Louisiana",1232,1215,243,964,6,0,0,1,1,17,10,1,0,0,0,3,3
1400000US22051020900,22051020900,"Census Tract 209, Jefferson Parish, Louisiana",1127,1118,77,1023,1,0,0,6,11,9,1,1,0,0,0,7,0
1400000US22051021000,22051021000,"Census Tract 210, Jefferson Parish, Louisiana",2586,2365,1625,676,10,15,0,3,36,221,111,5,0,2,1,85,17
1400000US22051021100,22051021100,"Census Tract 211, Jefferson Parish, Louisiana",2380,2185,1810,292,7,28,1,1,46,195,120,5,1,0,0,48,21
1400000US22051021200,22051021200,"Census Tract 212, Jefferson Parish, Louisiana",2508,2180,1611,464,2,74,0,1,28,328,208,13,0,0,2,85,20
1400000US22051021300,22051021300,"Census Tract 213, Jefferson Parish, Louisiana",3059,2795,2659,46,9,59,0,0,22,264,199,2,0,0,0,38,25
1400000US22051021400,22051021400,"Census Tract 214, Jefferson Parish, Louisiana",2140,1974,1892,19,3,39,1,3,17,166,122,0,0,0,0,26,18
1400000US22051021500,22051021500,"Census Tract 215, Jefferson Parish, Louisiana",2976,2679,1815,530,9,189,0,3,133,297,166,9,0,1,0,101,20
1400000US22051021600,22051021600,"Census Tract 216, Jefferson Parish, Louisiana",6423,5762,5094,379,14,139,1,7,128,661,445,8,1,4,0,151,52
1400000US22051021700,22051021700,"Census Tract 217, Jefferson Parish, Louisiana",5414,4818,4225,246,10,266,0,5,66,596,378,2,5,3,0,146,62
1400000US22051021801,22051021801,"Census Tract 218.01, Jefferson Parish, Louisiana",3247,2895,2590,106,9,159,0,5,26,352,234,0,10,1,0,86,21
1400000US22051021802,22051021802,"Census Tract 218.02, Jefferson Parish, Louisiana",6759,5641,3687,1382,37,394,1,12,128,1118,576,20,0,2,0,429,91
1400000US22051021900,22051021900,"Census Tract 219, Jefferson Parish, Louisiana",1947,1679,1403,136,10,107,0,1,22,268,179,1,1,0,0,66,21
1400000US22051022001,22051022001,"Census Tract 220.01, Jefferson Parish, Louisiana",4684,4184,2787,1067,12,215,1,5,97,500,247,8,5,0,0,191,49
1400000US22051022002,22051022002,"Census Tract 220.02, Jefferson Parish, Louisiana",2709,2608,2583,9,3,7,0,0,6,101,82,1,0,0,0,9,9
1400000US22051022101,22051022101,"Census Tract 221.01, Jefferson Parish, Louisiana",1381,1360,1306,6,0,29,1,2,16,21,18,0,0,0,0,1,2
1400000US22051022102,22051022102,"Census Tract 221.02, Jefferson Parish, Louisiana",2518,2385,2131,121,9,83,0,4,37,133,101,3,0,1,0,24,4
1400000US22051022200,22051022200,"Census Tract 222, Jefferson Parish, Louisiana",2495,2382,2321,8,3,33,0,1,16,113,93,0,0,1,0,16,3
1400000US22051022301,22051022301,"Census Tract 223.01, Jefferson Parish, Louisiana",2868,2743,2589,38,3,86,0,1,26,125,103,1,1,0,0,12,8
1400000US22051022302,22051022302,"Census Tract 223.02, Jefferson Parish, Louisiana",1840,1754,1692,10,3,33,0,4,12,86,70,0,2,1,0,9,4
1400000US22051022303,22051022303,"Census Tract 223.03, Jefferson Parish, Louisiana",2852,2503,2020,127,4,283,1,3,65,349,235,3,5,1,0,83,22
1400000US22051022400,22051022400,"Census Tract 224, Jefferson Parish, Louisiana",3410,3265,3219,10,7,8,0,2,19,145,114,0,2,1,0,23,5
1400000US22051022500,22051022500,"Census Tract 225, Jefferson Parish, Louisiana",2963,2863,2819,12,3,18,0,2,9,100,69,0,1,0,0,18,12
1400000US22051022600,22051022600,"Census Tract 226, Jefferson Parish, Louisiana",3144,3073,3041,8,0,14,4,3,3,71,63,0,0,0,0,5,3
1400000US22051022700,22051022700,"Census Tract 227, Jefferson Parish, Louisiana",2826,2747,2670,16,15,26,0,0,20,79,65,2,1,0,0,6,5
1400000US22051022800,22051022800,"Census Tract 228, Jefferson Parish, Louisiana",3182,2980,2885,18,7,44,0,4,22,202,159,0,0,1,0,37,5
1400000US22051022900,22051022900,"Census Tract 229, Jefferson Parish, Louisiana",2992,2828,2726,46,9,12,1,2,32,164,101,1,2,0,0,45,15
1400000US22051023001,22051023001,"Census Tract 230.01, Jefferson Parish, Louisiana",1990,1881,1831,12,2,22,4,0,10,109,92,0,0,3,0,8,6
1400000US22051023002,22051023002,"Census Tract 230.02, Jefferson Parish, Louisiana",4814,4605,4397,62,16,81,1,10,38,209,152,3,0,1,0,45,8
1400000US22051023003,22051023003,"Census Tract 230.03, Jefferson Parish, Louisiana",2941,2783,2718,37,9,5,0,0,14,158,114,0,7,0,0,31,6
1400000US22051023100,22051023100,"Census Tract 231, Jefferson Parish, Louisiana",2519,2393,2289,24,13,28,1,1,37,126,90,1,0,0,0,29,6
1400000US22051023200,22051023200,"Census Tract 232, Jefferson Parish, Louisiana",3558,3187,2806,296,10,29,0,4,42,371,160,5,1,3,0,172,30
1400000US22051023300,22051023300,"Census Tract 233, Jefferson Parish, Louisiana",1888,1789,1736,24,0,20,0,3,6,99,76,2,0,1,0,18,2
1400000US22051023400,22051023400,"Census Tract 234, Jefferson Parish, Louisiana",3371,3208,3091,25,13,44,0,8,27,163,115,1,1,0,0,36,10
1400000US22051023500,22051023500,"Census Tract 235, Jefferson Parish, Louisiana",4818,4543,4344,105,8,38,0,1,47,275,195,0,0,1,0,46,33
1400000US22051023600,22051023600,"Census Tract 236, Jefferson Parish, Louisiana",5512,5033,3919,996,13,30,1,1,73,479,346,8,0,0,0,84,41
1400000US22051023700,22051023700,"Census Tract 237, Jefferson Parish, Louisiana",2682,2655,7,2627,4,5,0,0,12,27,9,17,0,0,0,0,1
1400000US22051023800,22051023800,"Census Tract 238, Jefferson Parish, Louisiana",4336,4211,2562,1554,12,55,2,3,23,125,85,1,1,0,0,23,15
1400000US22051023901,22051023901,"Census Tract 239.01, Jefferson Parish, Louisiana",2497,2433,2388,6,5,16,2,5,11,64,56,0,0,0,0,5,3
1400000US22051023902,22051023902,"Census Tract 239.02, Jefferson Parish, Louisiana",2410,2333,2292,8,6,16,1,1,9,77,67,0,0,0,0,3,7
1400000US22051023903,22051023903,"Census Tract 239.03, Jefferson Parish, Louisiana",2458,2398,2362,12,2,6,0,0,16,60,49,1,1,0,0,3,6
1400000US22051023904,22051023904,"Census Tract 239.04, Jefferson Parish, Louisiana",2825,2726,2659,21,7,21,0,0,18,99,74,0,0,0,0,22,3
1400000US22051024001,22051024001,"Census Tract 240.01, Jefferson Parish, Louisiana",3078,3017,2931,19,9,14,3,2,39,61,44,0,0,0,0,11,6
1400000US22051024002,22051024002,"Census Tract 240.02, Jefferson Parish, Louisiana",3186,3105,3051,1,19,11,0,4,19,81,58,0,0,0,0,10,13
1400000US22051024100,22051024100,"Census Tract 241, Jefferson Parish, Louisiana",3683,3581,3494,41,15,9,0,0,22,102,78,0,1,3,0,10,10
1400000US22051024200,22051024200,"Census Tract 242, Jefferson Parish, Louisiana",4940,4659,3664,704,16,193,2,15,65,281,194,6,3,1,0,56,21
1400000US22051024300,22051024300,"Census Tract 243, Jefferson Parish, Louisiana",2995,2906,2696,151,9,25,1,5,19,89,57,2,0,0,0,24,6
1400000US22051024400,22051024400,"Census Tract 244, Jefferson Parish, Louisiana",3039,2906,2489,365,4,18,0,0,30,133,94,2,3,0,0,25,9
1400000US22051024500,22051024500,"Census Tract 245, Jefferson Parish, Louisiana",1636,1551,1406,122,2,6,0,0,15,85,48,0,0,1,0,29,7
1400000US22051024600,22051024600,"Census Tract 246, Jefferson Parish, Louisiana",1753,1708,283,1381,3,19,0,11,11,45,21,3,0,1,1,11,8
1400000US22051024700,22051024700,"Census Tract 247, Jefferson Parish, Louisiana",1742,1645,1189,388,5,44,1,2,16,97,60,2,0,0,0,27,8
1400000US22051024800,22051024800,"Census Tract 248, Jefferson Parish, Louisiana",3722,3663,3597,11,7,29,1,0,18,59,55,0,0,1,0,3,0
1400000US22051024900,22051024900,"Census Tract 249, Jefferson Parish, Louisiana",1978,1795,1178,519,5,70,0,1,22,183,107,1,1,1,0,69,4
1400000US22051025001,22051025001,"Census Tract 250.01, Jefferson Parish, Louisiana",7998,7486,3214,3673,26,420,1,23,129,512,305,19,5,2,0,138,43
1400000US22051025002,22051025002,"Census Tract 250.02, Jefferson Parish, Louisiana",3468,3060,2169,718,20,110,7,5,31,408,250,2,5,1,1,104,45
1400000US22051025003,22051025003,"Census Tract 250.03, Jefferson Parish, Louisiana",4031,3680,2847,524,22,125,0,21,141,351,237,17,2,1,0,73,21
1400000US22051025102,22051025102,"Census Tract 251.02, Jefferson Parish, Louisiana",4100,3870,3153,462,17,167,3,10,58,230,150,7,0,4,0,47,22
1400000US22051025103,22051025103,"Census Tract 251.03, Jefferson Parish, Louisiana",3924,3636,2075,1288,28,181,1,10,53,288,104,13,0,0,0,129,42
1400000US22051025104,22051025104,"Census Tract 251.04, Jefferson Parish, Louisiana",3537,3165,1888,992,36,169,0,8,72,372,166,8,1,0,2,158,37
1400000US22051025201,22051025201,"Census Tract 252.01, Jefferson Parish, Louisiana",3148,2910,1161,1612,14,45,2,5,71,238,101,15,6,0,0,104,12
1400000US22051025202,22051025202,"Census Tract 252.02, Jefferson Parish, Louisiana",6629,5946,3488,2116,29,180,0,9,124,683,402,26,1,1,1,202,50
1400000US22051025300,22051025300,"Census Tract 253, Jefferson Parish, Louisiana",2285,2063,1647,342,6,41,2,3,22,222,125,8,1,0,0,68,20
1400000US22051025400,22051025400,"Census Tract 254, Jefferson Parish, Louisiana",4775,4374,2420,1579,25,263,4,14,69,401,160,14,6,0,0,186,35
1400000US22051025500,22051025500,"Census Tract 255, Jefferson Parish, Louisiana",2937,2665,1092,1394,10,133,0,2,34,272,130,8,3,1,0,110,20
1400000US22051025600,22051025600,"Census Tract 256, Jefferson Parish, Louisiana",1557,1487,1060,366,10,32,2,7,10,70,38,0,2,0,0,29,1
1400000US22051025700,22051025700,"Census Tract 257, Jefferson Parish, Louisiana",1634,1599,290,1272,4,12,0,4,17,35,17,5,0,2,1,9,1
1400000US22051025800,22051025800,"Census Tract 258, Jefferson Parish, Louisiana",1951,1895,1032,800,17,8,0,6,32,56,29,1,4,8,0,3,11
1400000US22051025900,22051025900,"Census Tract 259, Jefferson Parish, Louisiana",3313,3225,1830,1281,19,46,0,6,43,88,43,5,0,0,0,33,7
1400000US22051026000,22051026000,"Census Tract 260, Jefferson Parish, Louisiana",2168,2018,1595,334,26,41,2,2,18,150,87,3,0,0,0,53,7
1400000US22051026100,22051026100,"Census Tract 261, Jefferson Parish, Louisiana",5569,5194,1347,3469,20,266,1,2,89,375,185,31,5,4,0,123,27
1400000US22051026200,22051026200,"Census Tract 262, Jefferson Parish, Louisiana",1750,1738,17,1709,1,1,0,0,10,12,3,5,0,0,0,4,0
1400000US22051026300,22051026300,"Census Tract 263, Jefferson Parish, Louisiana",2559,2458,2256,86,25,63,0,3,25,101,69,4,3,0,0,22,3
1400000US22051026400,22051026400,"Census Tract 264, Jefferson Parish, Louisiana",1859,1771,1625,42,17,66,0,0,21,88,75,0,1,0,0,9,3
1400000US22051026500,22051026500,"Census Tract 265, Jefferson Parish, Louisiana",2378,2300,2090,149,8,15,1,1,36,78,55,3,0,1,0,15,4
1400000US22051026600,22051026600,"Census Tract 266, Jefferson Parish, Louisiana",1952,1877,1769,29,22,24,0,3,30,75,50,2,3,0,0,16,4
1400000US22051026700,22051026700,"Census Tract 267, Jefferson Parish, Louisiana",2010,1936,1476,405,7,13,4,1,30,74,44,0,0,0,1,26,3
1400000US22051026800,22051026800,"Census Tract 268, Jefferson Parish, Louisiana",3154,3101,520,2486,5,59,2,2,27,53,32,10,3,0,0,3,5
1400000US22051026900,22051026900,"Census Tract 269, Jefferson Parish, Louisiana",4263,4244,206,4002,0,11,1,0,24,19,10,4,0,0,1,4,0
1400000US22051027000,22051027000,"Census Tract 270, Jefferson Parish, Louisiana",5614,5413,3290,1763,19,275,6,5,55,201,133,6,1,0,0,39,22
1400000US22051027100,22051027100,"Census Tract 271, Jefferson Parish, Louisiana",4228,4012,3240,531,31,145,0,4,61,216,144,4,3,3,0,40,22
1400000US22051027200,22051027200,"Census Tract 272, Jefferson Parish, Louisiana",5861,5705,4122,1446,60,18,0,7,52,156,88,14,0,0,0,43,11
1400000US22051027300,22051027300,"Census Tract 273, Jefferson Parish, Louisiana",636,617,476,125,7,2,0,0,7,19,12,0,0,1,0,4,2
1400000US22051027400,22051027400,"Census Tract 274, Jefferson Parish, Louisiana",4326,4062,2524,1279,30,177,1,4,47,264,143,3,9,0,1,88,20
1400000US22051027501,22051027501,"Census Tract 275.01, Jefferson Parish, Louisiana",5483,5104,3845,1115,33,67,1,1,42,379,206,8,3,2,0,118,42
1400000US22051027502,22051027502,"Census Tract 275.02, Jefferson Parish, Louisiana",4081,4064,21,3997,10,8,0,7,21,17,0,16,0,0,0,0,1
1400000US22051027601,22051027601,"Census Tract 276.01, Jefferson Parish, Louisiana",5464,5203,3332,1115,27,661,0,2,66,261,138,6,2,3,0,84,28
1400000US22051027602,22051027602,"Census Tract 276.02, Jefferson Parish, Louisiana",4071,3964,1037,2715,18,164,0,1,29,107,63,5,6,2,0,13,18
1400000US22051027701,22051027701,"Census Tract 277.01, Jefferson Parish, Louisiana",6543,6466,284,6113,4,21,1,4,39,77,22,23,0,0,0,18,14
1400000US22051027703,22051027703,"Census Tract 277.03, Jefferson Parish, Louisiana",4606,4240,2124,1721,42,280,2,5,66,366,241,6,1,3,0,97,18
1400000US22051027704,22051027704,"Census Tract 277.04, Jefferson Parish, Louisiana",3974,3725,3060,455,81,62,1,3,63,249,149,3,0,0,1,67,29
1400000US22051027705,22051027705,"Census Tract 277.05, Jefferson Parish, Louisiana",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US22051027803,22051027803,"Census Tract 278.03, Jefferson Parish, Louisiana",4206,3892,1204,2315,14,281,1,12,65,314,122,16,11,4,0,147,14
1400000US22051027804,22051027804,"Census Tract 278.04, Jefferson Parish, Louisiana",6785,6428,3960,1709,29,605,2,27,96,357,257,10,3,4,0,66,17
1400000US22051027805,22051027805,"Census Tract 278.05, Jefferson Parish, Louisiana",7750,7414,3491,3243,16,542,2,21,99,336,203,13,0,0,0,81,39
1400000US22051027806,22051027806,"Census Tract 278.06, Jefferson Parish, Louisiana",7393,7004,5423,1148,46,313,0,4,70,389,279,10,2,0,1,75,22
1400000US22051027807,22051027807,"Census Tract 278.07, Jefferson Parish, Louisiana",7556,7163,5532,1159,43,350,0,4,75,393,251,22,0,0,0,83,37
1400000US22051027809,22051027809,"Census Tract 278.09, Jefferson Parish, Louisiana",6852,6293,4822,1134,47,174,1,13,102,559,350,11,5,0,3,138,52
1400000US22051027810,22051027810,"Census Tract 278.10, Jefferson Parish, Louisiana",4746,4471,1351,2664,16,372,0,8,60,275,147,10,5,2,0,98,13
1400000US22051027811,22051027811,"Census Tract 278.11, Jefferson Parish, Louisiana",3895,3718,917,2515,6,235,0,2,43,177,83,9,0,0,0,63,22
1400000US22051027812,22051027812,"Census Tract 278.12, Jefferson Parish, Louisiana",4358,4114,603,3297,2,167,0,6,39,244,125,22,0,0,0,79,18
1400000US22051027900,22051027900,"Census Tract 279, Jefferson Parish, Louisiana",6587,6471,6031,181,135,39,3,1,81,116,86,1,3,0,0,16,10
1400000US22053980100,22053980100,"Census Tract 9801, Jefferson Davis Parish, Louisiana",5054,4981,3910,952,41,9,1,3,65,73,48,4,0,0,1,14,6
1400000US22053980200,22053980200,"Census Tract 9802, Jefferson Davis Parish, Louisiana",4047,4000,3787,174,13,4,0,1,21,47,28,0,6,0,0,5,8
1400000US22053980300,22053980300,"Census Tract 9803, Jefferson Davis Parish, Louisiana",5011,4966,4028,894,9,3,1,0,31,45,22,5,2,0,0,11,5
1400000US22053980400,22053980400,"Census Tract 9804, Jefferson Davis Parish, Louisiana",6546,6499,5728,699,9,13,1,2,47,47,41,2,0,0,0,2,2
1400000US22053980500,22053980500,"Census Tract 9805, Jefferson Davis Parish, Louisiana",4406,4371,3968,337,16,17,0,1,32,35,20,2,0,0,0,9,4
1400000US22053980600,22053980600,"Census Tract 9806, Jefferson Davis Parish, Louisiana",3903,3860,2322,1481,22,8,0,0,27,43,29,7,0,0,0,6,1
1400000US22053980700,22053980700,"Census Tract 9807, Jefferson Davis Parish, Louisiana",2468,2446,1395,1034,3,7,0,0,7,22,11,0,0,0,0,8,3
1400000US22055000100,22055000100,"Census Tract 1, Lafayette Parish, Louisiana",3338,3231,1664,1498,12,18,0,7,32,107,40,4,1,0,0,20,42
1400000US22055000200,22055000200,"Census Tract 2, Lafayette Parish, Louisiana",2523,2498,364,2098,1,18,1,1,15,25,2,13,0,0,0,8,2
1400000US22055000300,22055000300,"Census Tract 3, Lafayette Parish, Louisiana",4078,3945,2835,822,3,218,2,12,53,133,97,8,1,0,0,24,3
1400000US22055000400,22055000400,"Census Tract 4, Lafayette Parish, Louisiana",1414,1378,825,433,1,99,2,5,13,36,22,1,0,2,0,9,2
1400000US22055000500,22055000500,"Census Tract 5, Lafayette Parish, Louisiana",2563,2514,2423,46,11,16,0,0,18,49,36,0,6,0,0,4,3
1400000US22055000601,22055000601,"Census Tract 6.01, Lafayette Parish, Louisiana",8582,8355,7070,876,32,254,1,14,108,227,132,1,1,5,1,70,17
1400000US22055000602,22055000602,"Census Tract 6.02, Lafayette Parish, Louisiana",3842,3793,3247,497,8,19,0,1,21,49,38,4,0,0,0,4,3
1400000US22055000700,22055000700,"Census Tract 7, Lafayette Parish, Louisiana",3021,3003,509,2466,8,0,0,6,14,18,10,5,0,0,0,3,0
1400000US22055000800,22055000800,"Census Tract 8, Lafayette Parish, Louisiana",3401,3362,286,3030,11,5,2,4,24,39,7,9,1,0,0,19,3
1400000US22055000900,22055000900,"Census Tract 9, Lafayette Parish, Louisiana",1950,1940,29,1892,1,1,0,3,14,10,0,7,0,0,0,3,0
1400000US22055001001,22055001001,"Census Tract 10.01, Lafayette Parish, Louisiana",4706,4637,3126,1414,12,33,0,8,44,69,22,15,0,0,0,28,4
1400000US22055001002,22055001002,"Census Tract 10.02, Lafayette Parish, Louisiana",3865,3777,2336,1343,4,50,1,9,34,88,31,13,0,0,0,43,1
1400000US22055001003,22055001003,"Census Tract 10.03, Lafayette Parish, Louisiana",4322,4270,2924,1279,16,24,0,0,27,52,29,2,0,0,0,19,2
1400000US22055001100,22055001100,"Census Tract 11, Lafayette Parish, Louisiana",5987,5928,1715,4151,12,7,0,11,32,59,19,27,0,0,0,10,3
1400000US22055001200,22055001200,"Census Tract 12, Lafayette Parish, Louisiana",7063,6996,2402,4467,9,38,0,7,73,67,33,13,1,0,0,8,12
1400000US22055001300,22055001300,"Census Tract 13, Lafayette Parish, Louisiana",5240,5190,1545,3579,8,12,1,12,33,50,22,19,1,0,1,3,4
1400000US22055001401,22055001401,"Census Tract 14.01, Lafayette Parish, Louisiana",7116,6939,6372,303,14,182,6,5,57,177,130,0,0,0,0,40,7
1400000US22055001402,22055001402,"Census Tract 14.02, Lafayette Parish, Louisiana",5141,5075,4812,210,9,24,0,0,20,66,47,0,1,0,0,5,13
1400000US22055001403,22055001403,"Census Tract 14.03, Lafayette Parish, Louisiana",3810,3753,3489,176,6,60,4,4,14,57,47,0,0,0,0,6,4
1400000US22055001404,22055001404,"Census Tract 14.04, Lafayette Parish, Louisiana",5284,5172,4803,251,26,58,1,4,29,112,80,0,0,0,0,23,9
1400000US22055001405,22055001405,"Census Tract 14.05, Lafayette Parish, Louisiana",7114,6945,5920,840,17,72,1,11,84,169,101,5,1,4,0,45,13
1400000US22055001406,22055001406,"Census Tract 14.06, Lafayette Parish, Louisiana",3879,3793,3044,596,13,88,0,6,46,86,50,7,0,0,0,20,9
1400000US22055001407,22055001407,"Census Tract 14.07, Lafayette Parish, Louisiana",3799,3709,3562,72,3,54,0,0,18,90,71,2,1,0,0,9,7
1400000US22055001408,22055001408,"Census Tract 14.08, Lafayette Parish, Louisiana",2149,2111,1915,160,7,9,0,0,20,38,22,0,2,0,0,9,5
1400000US22055001409,22055001409,"Census Tract 14.09, Lafayette Parish, Louisiana",7719,7587,6298,1157,35,48,0,5,44,132,80,7,3,0,0,30,12
1400000US22055001410,22055001410,"Census Tract 14.10, Lafayette Parish, Louisiana",7353,7232,6361,751,35,23,12,2,48,121,89,6,1,0,0,24,1
1400000US22055001500,22055001500,"Census Tract 15, Lafayette Parish, Louisiana",5182,5102,4771,250,6,46,1,3,25,80,51,3,2,0,0,18,6
1400000US22055001600,22055001600,"Census Tract 16, Lafayette Parish, Louisiana",3109,3087,3024,20,8,14,0,1,20,22,18,0,0,0,0,3,1
1400000US22055001700,22055001700,"Census Tract 17, Lafayette Parish, Louisiana",6747,6633,6331,171,24,59,6,4,38,114,72,1,1,0,0,23,17
1400000US22055001800,22055001800,"Census Tract 18, Lafayette Parish, Louisiana",6738,6545,5668,651,19,130,1,8,68,193,108,1,5,0,0,63,16
1400000US22055001901,22055001901,"Census Tract 19.01, Lafayette Parish, Louisiana",4338,4276,3712,502,22,6,0,1,33,62,45,0,1,0,0,13,3
1400000US22055001902,22055001902,"Census Tract 19.02, Lafayette Parish, Louisiana",6009,5871,5370,386,6,78,0,3,28,138,82,1,0,0,0,42,13
1400000US22055001903,22055001903,"Census Tract 19.03, Lafayette Parish, Louisiana",4432,4298,2984,1180,17,41,1,7,68,134,71,2,0,0,0,45,16
1400000US22055001904,22055001904,"Census Tract 19.04, Lafayette Parish, Louisiana",4257,4178,3598,436,8,88,0,1,47,79,53,0,0,0,0,22,4
1400000US22055001905,22055001905,"Census Tract 19.05, Lafayette Parish, Louisiana",4347,4276,3660,489,13,54,0,3,57,71,53,0,3,3,0,2,10
1400000US22055002001,22055002001,"Census Tract 20.01, Lafayette Parish, Louisiana",4626,4567,3131,1376,3,15,1,8,33,59,29,10,0,0,0,18,2
1400000US22055002002,22055002002,"Census Tract 20.02, Lafayette Parish, Louisiana",4888,4840,3814,948,15,24,1,11,27,48,32,0,0,0,0,12,4
1400000US22055002101,22055002101,"Census Tract 21.01, Lafayette Parish, Louisiana",3918,3877,2790,1042,11,10,0,6,18,41,27,7,0,0,0,5,2
1400000US22055002102,22055002102,"Census Tract 21.02, Lafayette Parish, Louisiana",3968,3914,2852,978,10,32,0,3,39,54,30,4,0,0,0,17,3
1400000US22055002103,22055002103,"Census Tract 21.03, Lafayette Parish, Louisiana",3388,3358,1869,1463,2,2,0,1,21,30,25,0,3,0,0,2,0
1400000US22055002104,22055002104,"Census Tract 21.04, Lafayette Parish, Louisiana",5297,5228,4312,850,20,12,2,0,32,69,43,0,6,0,2,15,3
1400000US22057020100,22057020100,"Census Tract 201, Lafourche Parish, Louisiana",3211,3186,2438,689,15,10,0,2,32,25,14,4,0,0,0,7,0
1400000US22057020201,22057020201,"Census Tract 202.01, Lafourche Parish, Louisiana",1624,1604,1429,151,9,9,0,0,6,20,11,1,0,0,0,5,3
1400000US22057020202,22057020202,"Census Tract 202.02, Lafourche Parish, Louisiana",3057,3037,2689,322,2,19,0,0,5,20,14,0,0,0,0,6,0
1400000US22057020300,22057020300,"Census Tract 203, Lafourche Parish, Louisiana",597,584,261,308,2,3,1,0,9,13,6,2,1,0,0,2,2
1400000US22057020400,22057020400,"Census Tract 204, Lafourche Parish, Louisiana",2493,2476,691,1742,6,17,0,3,17,17,2,12,0,0,1,2,0
1400000US22057020500,22057020500,"Census Tract 205, Lafourche Parish, Louisiana",5582,5540,3162,2253,26,62,1,1,35,42,22,5,0,1,0,10,4
1400000US22057020600,22057020600,"Census Tract 206, Lafourche Parish, Louisiana",2399,2379,1909,408,6,39,0,0,17,20,10,7,0,0,0,3,0
1400000US22057020701,22057020701,"Census Tract 207.01, Lafourche Parish, Louisiana",8590,8495,7230,1135,36,38,2,7,47,95,58,5,3,0,0,14,15
1400000US22057020702,22057020702,"Census Tract 207.02, Lafourche Parish, Louisiana",2679,2655,2205,393,23,1,3,2,28,24,16,0,0,0,0,6,2
1400000US22057020800,22057020800,"Census Tract 208, Lafourche Parish, Louisiana",3852,3821,3752,32,11,8,0,0,18,31,28,0,0,0,0,3,0
1400000US22057020900,22057020900,"Census Tract 209, Lafourche Parish, Louisiana",2206,2167,1129,1021,1,12,0,1,3,39,7,12,0,0,0,20,0
1400000US22057021000,22057021000,"Census Tract 210, Lafourche Parish, Louisiana",2903,2820,2525,212,48,2,2,0,31,83,22,0,1,0,1,58,1
1400000US22057021100,22057021100,"Census Tract 211, Lafourche Parish, Louisiana",7322,7186,6550,135,325,81,0,0,95,136,67,0,19,2,0,36,12
1400000US22057021200,22057021200,"Census Tract 212, Lafourche Parish, Louisiana",4511,4444,4066,34,241,39,0,5,59,67,34,0,0,0,0,30,3
1400000US22057021300,22057021300,"Census Tract 213, Lafourche Parish, Louisiana",2737,2698,2415,13,213,11,0,6,40,39,14,0,2,0,0,17,6
1400000US22057021400,22057021400,"Census Tract 214, Lafourche Parish, Louisiana",3952,3857,3626,36,112,52,0,6,25,95,31,0,3,0,2,53,6
1400000US22057021500,22057021500,"Census Tract 215, Lafourche Parish, Louisiana",5337,5192,4401,333,234,134,0,4,86,145,87,0,5,0,0,43,10
1400000US22057021601,22057021601,"Census Tract 216.01, Lafourche Parish, Louisiana",6446,6386,6023,146,127,20,2,2,66,60,36,1,0,0,0,19,4
