GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
1500000US220550019042,220550019042,"Block Group 2, Census Tract 19.04, Lafayette Parish, Louisiana",1358,1301,1189,58,2,33,0,1,18,57,21,0,0,0,0,29,7
1500000US220550019043,220550019043,"Block Group 3, Census Tract 19.04, Lafayette Parish, Louisiana",1117,1086,770,251,1,50,0,2,12,31,18,0,0,1,0,4,8
1500000US220550019051,220550019051,"Block Group 1, Census Tract 19.05, Lafayette Parish, Louisiana",2263,2188,1916,142,2,97,0,7,24,75,52,1,0,0,0,14,8
1500000US220550019052,220550019052,"Block Group 2, Census Tract 19.05, Lafayette Parish, Louisiana",1216,1124,826,217,4,60,0,0,17,92,51,3,0,1,0,33,4
1500000US220550019053,220550019053,"Block Group 3, Census Tract 19.05, Lafayette Parish, Louisiana",1737,1685,1277,367,2,17,0,4,18,52,20,3,0,0,0,28,1
1500000US220550020011,220550020011,"Block Group 1, Census Tract 20.01, Lafayette Parish, Louisiana",2042,1966,1425,491,9,6,0,11,24,76,38,1,0,0,0,32,5
1500000US220550020012,220550020012,"Block Group 2, Census Tract 20.01, Lafayette Parish, Louisiana",1684,1658,1440,185,5,5,2,1,20,26,13,0,0,0,2,5,6
1500000US220550020013,220550020013,"Block Group 3, Census Tract 20.01, Lafayette Parish, Louisiana",1708,1672,700,929,4,0,0,5,34,36,14,1,0,0,0,16,5
1500000US220550020021,220550020021,"Block Group 1, Census Tract 20.02, Lafayette Parish, Louisiana",2783,2667,1501,1060,11,22,0,8,65,116,54,5,0,0,0,48,9
1500000US220550020022,220550020022,"Block Group 2, Census Tract 20.02, Lafayette Parish, Louisiana",928,909,754,152,0,0,0,1,2,19,6,0,0,0,0,11,2
1500000US220550020023,220550020023,"Block Group 3, Census Tract 20.02, Lafayette Parish, Louisiana",1370,1296,940,304,5,25,0,0,22,74,18,1,1,0,0,53,1
1500000US220550020024,220550020024,"Block Group 4, Census Tract 20.02, Lafayette Parish, Louisiana",1201,1162,813,326,5,9,0,3,6,39,15,9,1,0,0,12,2
1500000US220550021011,220550021011,"Block Group 1, Census Tract 21.01, Lafayette Parish, Louisiana",1711,1681,1456,180,3,6,0,2,34,30,24,0,0,0,0,4,2
1500000US220550021012,220550021012,"Block Group 2, Census Tract 21.01, Lafayette Parish, Louisiana",2320,2290,1128,1105,11,12,0,1,33,30,12,7,1,1,0,6,3
1500000US220550021013,220550021013,"Block Group 3, Census Tract 21.01, Lafayette Parish, Louisiana",1204,1199,658,490,9,13,0,3,26,5,0,1,0,0,0,3,1
1500000US220550021021,220550021021,"Block Group 1, Census Tract 21.02, Lafayette Parish, Louisiana",2355,2289,1727,505,12,9,0,4,32,66,31,0,5,1,0,22,7
1500000US220550021022,220550021022,"Block Group 2, Census Tract 21.02, Lafayette Parish, Louisiana",2361,2289,1531,713,1,14,0,4,26,72,31,1,0,0,0,40,0
1500000US220550021031,220550021031,"Block Group 1, Census Tract 21.03, Lafayette Parish, Louisiana",683,672,501,165,1,2,0,0,3,11,9,0,0,0,0,2,0
1500000US220550021032,220550021032,"Block Group 2, Census Tract 21.03, Lafayette Parish, Louisiana",963,938,117,812,1,2,0,0,6,25,8,4,0,0,0,12,1
1500000US220550021033,220550021033,"Block Group 3, Census Tract 21.03, Lafayette Parish, Louisiana",1074,874,678,170,9,9,0,0,8,200,78,3,0,3,0,116,0
1500000US220550021034,220550021034,"Block Group 4, Census Tract 21.03, Lafayette Parish, Louisiana",1377,1338,798,507,12,6,0,4,11,39,17,3,0,0,0,14,5
1500000US220550021041,220550021041,"Block Group 1, Census Tract 21.04, Lafayette Parish, Louisiana",1875,1814,1459,310,7,8,1,0,29,61,35,5,0,0,0,16,5
1500000US220550021042,220550021042,"Block Group 2, Census Tract 21.04, Lafayette Parish, Louisiana",2708,2663,2139,462,18,12,1,2,29,45,24,3,0,2,0,13,3
1500000US220550021043,220550021043,"Block Group 3, Census Tract 21.04, Lafayette Parish, Louisiana",1210,1195,1043,130,3,0,2,0,17,15,10,0,0,0,0,4,1
1500000US220550022001,220550022001,"Block Group 1, Census Tract 22, Lafayette Parish, Louisiana",3181,3051,1946,777,10,250,0,8,60,130,60,13,3,1,0,25,28
1500000US220550022002,220550022002,"Block Group 2, Census Tract 22, Lafayette Parish, Louisiana",947,916,795,69,4,34,0,2,12,31,19,1,0,0,0,7,4
1500000US220550022003,220550022003,"Block Group 3, Census Tract 22, Lafayette Parish, Louisiana",2201,2139,1342,718,5,43,0,9,22,62,28,5,0,0,0,19,10
1500000US220559800001,220559800001,"Block Group 1, Census Tract 9800, Lafayette Parish, Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220570201001,220570201001,"Block Group 1, Census Tract 201, Lafourche Parish, Louisiana",1281,1271,821,408,6,14,0,4,18,10,6,1,0,0,0,0,3
1500000US220570201002,220570201002,"Block Group 2, Census Tract 201, Lafourche Parish, Louisiana",1194,1182,922,233,5,2,0,2,18,12,8,1,0,0,0,3,0
1500000US220570201003,220570201003,"Block Group 3, Census Tract 201, Lafourche Parish, Louisiana",628,616,565,41,5,4,0,0,1,12,4,2,0,0,0,4,2
1500000US220570202021,220570202021,"Block Group 1, Census Tract 202.02, Lafourche Parish, Louisiana",1296,1267,1028,198,3,12,0,2,24,29,18,2,0,0,0,9,0
1500000US220570202022,220570202022,"Block Group 2, Census Tract 202.02, Lafourche Parish, Louisiana",2174,2137,1906,194,5,16,0,1,15,37,29,2,0,0,0,6,0
1500000US220570204001,220570204001,"Block Group 1, Census Tract 204, Lafourche Parish, Louisiana",584,575,265,300,4,0,0,0,6,9,2,0,0,0,0,2,5
1500000US220570204002,220570204002,"Block Group 2, Census Tract 204, Lafourche Parish, Louisiana",771,762,199,534,13,7,0,0,9,9,3,3,0,0,0,3,0
1500000US220570204003,220570204003,"Block Group 3, Census Tract 204, Lafourche Parish, Louisiana",824,815,173,622,3,10,0,0,7,9,7,1,0,0,0,0,1
1500000US220570205001,220570205001,"Block Group 1, Census Tract 205, Lafourche Parish, Louisiana",739,728,456,248,4,4,0,0,16,11,6,0,0,0,0,5,0
1500000US220570205002,220570205002,"Block Group 2, Census Tract 205, Lafourche Parish, Louisiana",720,703,570,114,4,6,3,2,4,17,11,2,0,0,0,4,0
1500000US220570205003,220570205003,"Block Group 3, Census Tract 205, Lafourche Parish, Louisiana",867,857,233,610,3,6,0,0,5,10,8,0,0,0,0,1,1
1500000US220570205004,220570205004,"Block Group 4, Census Tract 205, Lafourche Parish, Louisiana",2226,2178,1565,571,17,8,0,0,17,48,27,3,0,0,0,18,0
1500000US220570205005,220570205005,"Block Group 5, Census Tract 205, Lafourche Parish, Louisiana",1383,1329,332,952,8,16,0,0,21,54,26,2,2,0,0,16,8
1500000US220570206001,220570206001,"Block Group 1, Census Tract 206, Lafourche Parish, Louisiana",1496,1458,1217,165,11,42,0,2,21,38,13,0,0,0,0,21,4
1500000US220570206002,220570206002,"Block Group 2, Census Tract 206, Lafourche Parish, Louisiana",750,748,464,268,3,2,0,0,11,2,0,0,1,0,0,0,1
1500000US220570207021,220570207021,"Block Group 1, Census Tract 207.02, Lafourche Parish, Louisiana",1624,1564,993,508,13,14,0,6,30,60,25,11,0,0,0,24,0
1500000US220570207022,220570207022,"Block Group 2, Census Tract 207.02, Lafourche Parish, Louisiana",1512,1496,1285,172,13,3,0,0,23,16,9,0,0,0,0,5,2
1500000US220570207031,220570207031,"Block Group 1, Census Tract 207.03, Lafourche Parish, Louisiana",2708,2653,1833,756,5,30,1,2,26,55,27,0,2,0,0,24,2
1500000US220570207032,220570207032,"Block Group 2, Census Tract 207.03, Lafourche Parish, Louisiana",1593,1559,1328,171,8,31,0,3,18,34,19,0,0,1,0,14,0
1500000US220570207033,220570207033,"Block Group 3, Census Tract 207.03, Lafourche Parish, Louisiana",842,821,594,219,1,0,0,1,6,21,19,0,0,0,0,1,1
1500000US220570207041,220570207041,"Block Group 1, Census Tract 207.04, Lafourche Parish, Louisiana",1875,1853,1795,26,10,7,0,2,13,22,14,0,0,0,0,5,3
1500000US220570207042,220570207042,"Block Group 2, Census Tract 207.04, Lafourche Parish, Louisiana",2166,2144,1923,173,28,3,0,4,13,22,17,0,0,0,0,0,5
1500000US220570207043,220570207043,"Block Group 3, Census Tract 207.04, Lafourche Parish, Louisiana",1211,1186,1028,130,5,7,1,1,14,25,16,0,0,0,0,9,0
1500000US220570208001,220570208001,"Block Group 1, Census Tract 208, Lafourche Parish, Louisiana",881,866,846,6,5,2,0,0,7,15,12,0,1,0,0,0,2
1500000US220570208002,220570208002,"Block Group 2, Census Tract 208, Lafourche Parish, Louisiana",1653,1627,1574,31,8,5,0,0,9,26,17,1,0,0,0,2,6
1500000US220570208003,220570208003,"Block Group 3, Census Tract 208, Lafourche Parish, Louisiana",1286,1279,1243,16,8,3,0,0,9,7,2,0,4,0,0,1,0
1500000US220570209001,220570209001,"Block Group 1, Census Tract 209, Lafourche Parish, Louisiana",928,905,834,50,4,4,0,0,13,23,14,0,0,0,0,9,0
1500000US220570209002,220570209002,"Block Group 2, Census Tract 209, Lafourche Parish, Louisiana",1228,1174,290,867,1,0,0,0,16,54,12,6,0,0,0,35,1
1500000US220570210001,220570210001,"Block Group 1, Census Tract 210, Lafourche Parish, Louisiana",1070,1041,800,221,5,1,0,0,14,29,12,0,0,0,3,10,4
1500000US220570210002,220570210002,"Block Group 2, Census Tract 210, Lafourche Parish, Louisiana",1041,1027,990,10,7,9,0,0,11,14,9,0,0,0,0,4,1
1500000US220570210003,220570210003,"Block Group 3, Census Tract 210, Lafourche Parish, Louisiana",1170,1073,954,47,36,2,1,2,31,97,38,0,0,0,0,55,4
1500000US220570211001,220570211001,"Block Group 1, Census Tract 211, Lafourche Parish, Louisiana",1037,994,851,22,69,10,0,4,38,43,5,0,0,0,0,36,2
1500000US220570211002,220570211002,"Block Group 2, Census Tract 211, Lafourche Parish, Louisiana",2439,2230,1988,36,123,15,0,0,68,209,44,0,10,0,4,123,28
1500000US220570211003,220570211003,"Block Group 3, Census Tract 211, Lafourche Parish, Louisiana",1147,996,887,18,57,8,6,0,20,151,33,3,7,0,0,100,8
1500000US220570211004,220570211004,"Block Group 4, Census Tract 211, Lafourche Parish, Louisiana",1705,1551,1320,100,68,33,0,0,30,154,53,1,0,0,0,92,8
1500000US220570211005,220570211005,"Block Group 5, Census Tract 211, Lafourche Parish, Louisiana",1156,1060,971,5,54,1,0,0,29,96,33,0,1,0,0,61,1
1500000US220570212001,220570212001,"Block Group 1, Census Tract 212, Lafourche Parish, Louisiana",1766,1654,1483,12,107,7,0,1,44,112,43,1,5,0,0,54,9
1500000US220570212002,220570212002,"Block Group 2, Census Tract 212, Lafourche Parish, Louisiana",1446,1339,1131,46,119,8,0,0,35,107,38,1,0,0,0,58,10
1500000US220570212003,220570212003,"Block Group 3, Census Tract 212, Lafourche Parish, Louisiana",1497,1401,1249,29,73,11,0,0,39,96,25,0,2,0,0,60,9
1500000US220570213001,220570213001,"Block Group 1, Census Tract 213, Lafourche Parish, Louisiana",1301,1180,1012,25,107,0,2,2,32,121,16,0,11,0,0,92,2
1500000US220570213002,220570213002,"Block Group 2, Census Tract 213, Lafourche Parish, Louisiana",1377,1305,1145,21,100,5,0,3,31,72,23,0,1,0,0,42,6
1500000US220570214001,220570214001,"Block Group 1, Census Tract 214, Lafourche Parish, Louisiana",1202,1131,1032,4,45,25,0,0,25,71,24,0,0,0,0,34,13
1500000US220570214002,220570214002,"Block Group 2, Census Tract 214, Lafourche Parish, Louisiana",1715,1559,1391,32,63,36,0,0,37,156,26,1,5,0,0,118,6
1500000US220570214003,220570214003,"Block Group 3, Census Tract 214, Lafourche Parish, Louisiana",1281,1254,1150,24,39,20,0,0,21,27,8,0,0,0,0,15,4
1500000US220570215001,220570215001,"Block Group 1, Census Tract 215, Lafourche Parish, Louisiana",1660,1533,1370,23,93,17,0,0,30,127,44,0,5,0,0,72,6
1500000US220570215002,220570215002,"Block Group 2, Census Tract 215, Lafourche Parish, Louisiana",1026,981,778,83,70,30,2,0,18,45,2,0,0,0,0,42,1
1500000US220570215003,220570215003,"Block Group 3, Census Tract 215, Lafourche Parish, Louisiana",1288,1154,905,152,25,49,0,0,23,134,57,2,0,0,0,69,6
1500000US220570215004,220570215004,"Block Group 4, Census Tract 215, Lafourche Parish, Louisiana",1164,1077,1013,12,21,16,0,2,13,87,40,0,2,0,0,45,0
1500000US220570216011,220570216011,"Block Group 1, Census Tract 216.01, Lafourche Parish, Louisiana",1693,1672,1551,81,13,18,0,0,9,21,18,0,0,0,0,1,2
1500000US220570216012,220570216012,"Block Group 2, Census Tract 216.01, Lafourche Parish, Louisiana",1195,1186,1083,38,44,1,0,0,20,9,4,1,0,0,0,4,0
1500000US220570216013,220570216013,"Block Group 3, Census Tract 216.01, Lafourche Parish, Louisiana",1918,1829,1580,94,98,2,0,1,54,89,27,1,6,0,0,54,1
1500000US220570216014,220570216014,"Block Group 4, Census Tract 216.01, Lafourche Parish, Louisiana",2131,2101,2021,27,31,5,0,1,16,30,28,0,0,0,0,1,1
1500000US220570216021,220570216021,"Block Group 1, Census Tract 216.02, Lafourche Parish, Louisiana",1737,1675,1635,1,16,2,0,0,21,62,26,0,0,0,0,31,5
1500000US220570216022,220570216022,"Block Group 2, Census Tract 216.02, Lafourche Parish, Louisiana",1782,1693,1254,13,376,2,0,0,48,89,20,0,5,0,0,58,6
1500000US220570217001,220570217001,"Block Group 1, Census Tract 217, Lafourche Parish, Louisiana",1868,1802,1680,52,39,2,1,0,28,66,19,0,0,0,0,47,0
1500000US220570217002,220570217002,"Block Group 2, Census Tract 217, Lafourche Parish, Louisiana",1359,1316,1105,133,38,9,2,0,29,43,27,0,2,0,0,10,4
1500000US220570217003,220570217003,"Block Group 3, Census Tract 217, Lafourche Parish, Louisiana",754,742,714,9,19,0,0,0,0,12,2,0,0,0,0,8,2
1500000US220570218001,220570218001,"Block Group 1, Census Tract 218, Lafourche Parish, Louisiana",918,854,771,50,18,4,0,0,11,64,17,0,0,0,0,44,3
1500000US220570218002,220570218002,"Block Group 2, Census Tract 218, Lafourche Parish, Louisiana",1249,1211,750,411,19,7,4,1,19,38,15,1,0,0,0,10,12
1500000US220570218003,220570218003,"Block Group 3, Census Tract 218, Lafourche Parish, Louisiana",1026,994,307,673,3,0,0,0,11,32,13,3,2,0,0,12,2
1500000US220570218004,220570218004,"Block Group 4, Census Tract 218, Lafourche Parish, Louisiana",1924,1890,1291,529,37,2,0,1,30,34,7,1,0,1,0,19,6
1500000US220570219011,220570219011,"Block Group 1, Census Tract 219.01, Lafourche Parish, Louisiana",2024,1886,1592,113,112,21,0,1,47,138,74,0,1,0,0,61,2
1500000US220570219012,220570219012,"Block Group 2, Census Tract 219.01, Lafourche Parish, Louisiana",4513,4388,3828,234,212,17,1,5,91,125,65,5,4,0,0,41,10
1500000US220570219021,220570219021,"Block Group 1, Census Tract 219.02, Lafourche Parish, Louisiana",1305,1292,1174,67,14,16,0,1,20,13,8,0,0,0,0,5,0
1500000US220570219022,220570219022,"Block Group 2, Census Tract 219.02, Lafourche Parish, Louisiana",1318,1297,1150,111,11,2,2,3,18,21,6,0,0,0,0,13,2
1500000US220570219023,220570219023,"Block Group 3, Census Tract 219.02, Lafourche Parish, Louisiana",1513,1439,1240,152,25,4,0,0,18,74,12,0,0,0,0,62,0
1500000US220570220001,220570220001,"Block Group 1, Census Tract 220, Lafourche Parish, Louisiana",1481,1447,1056,331,11,25,0,2,22,34,18,8,0,0,0,4,4
1500000US220570220002,220570220002,"Block Group 2, Census Tract 220, Lafourche Parish, Louisiana",682,664,596,55,3,7,0,0,3,18,15,1,1,0,0,1,0
1500000US220579900000,220579900000,"Block Group 0, Census Tract 9900, Lafourche Parish, Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220599701001,220599701001,"Block Group 1, Census Tract 9701, La Salle Parish, Louisiana",1967,1935,1858,56,8,2,0,2,9,32,12,0,1,0,0,6,13
1500000US220599701002,220599701002,"Block Group 2, Census Tract 9701, La Salle Parish, Louisiana",1848,1823,1396,402,13,1,0,1,10,25,14,3,0,0,0,5,3
1500000US220599701003,220599701003,"Block Group 3, Census Tract 9701, La Salle Parish, Louisiana",858,854,807,26,9,1,1,0,10,4,1,0,0,0,0,1,2
1500000US220599702001,220599702001,"Block Group 1, Census Tract 9702, La Salle Parish, Louisiana",1303,1289,1182,86,12,2,0,0,7,14,3,0,0,0,0,11,0
1500000US220599702002,220599702002,"Block Group 2, Census Tract 9702, La Salle Parish, Louisiana",821,815,771,28,7,2,0,0,7,6,0,0,0,0,0,6,0
1500000US220599702003,220599702003,"Block Group 3, Census Tract 9702, La Salle Parish, Louisiana",1583,1388,986,352,20,8,0,0,22,195,109,7,2,1,1,66,9
1500000US220599702004,220599702004,"Block Group 4, Census Tract 9702, La Salle Parish, Louisiana",937,935,386,530,9,0,0,0,10,2,1,1,0,0,0,0,0
1500000US220599702005,220599702005,"Block Group 5, Census Tract 9702, La Salle Parish, Louisiana",584,567,522,27,10,4,0,0,4,17,17,0,0,0,0,0,0
1500000US220599702006,220599702006,"Block Group 6, Census Tract 9702, La Salle Parish, Louisiana",637,632,404,221,4,1,0,0,2,5,1,0,0,0,0,0,4
1500000US220599703001,220599703001,"Block Group 1, Census Tract 9703, La Salle Parish, Louisiana",1084,1081,1051,13,12,2,0,0,3,3,3,0,0,0,0,0,0
1500000US220599703002,220599703002,"Block Group 2, Census Tract 9703, La Salle Parish, Louisiana",965,954,945,0,3,0,0,0,6,11,4,0,0,1,0,4,2
1500000US220599703003,220599703003,"Block Group 3, Census Tract 9703, La Salle Parish, Louisiana",910,901,858,6,27,3,0,0,7,9,1,0,3,0,0,1,4
1500000US220599703004,220599703004,"Block Group 4, Census Tract 9703, La Salle Parish, Louisiana",714,714,693,6,7,0,0,0,8,0,0,0,0,0,0,0,0
1500000US220599703005,220599703005,"Block Group 5, Census Tract 9703, La Salle Parish, Louisiana",679,671,661,5,5,0,0,0,0,8,3,0,0,0,0,4,1
1500000US220619601001,220619601001,"Block Group 1, Census Tract 9601, Lincoln Parish, Louisiana",1675,1655,1553,68,7,9,0,0,18,20,17,2,0,0,0,0,1
1500000US220619601002,220619601002,"Block Group 2, Census Tract 9601, Lincoln Parish, Louisiana",1120,1095,948,147,0,0,0,0,0,25,7,0,0,0,0,18,0
1500000US220619601003,220619601003,"Block Group 3, Census Tract 9601, Lincoln Parish, Louisiana",858,847,472,360,1,5,0,0,9,11,5,2,0,0,0,2,2
1500000US220619602001,220619602001,"Block Group 1, Census Tract 9602, Lincoln Parish, Louisiana",2124,1970,1021,917,7,2,0,0,23,154,42,2,1,0,0,108,1
1500000US220619602002,220619602002,"Block Group 2, Census Tract 9602, Lincoln Parish, Louisiana",1192,1169,812,336,9,0,0,1,11,23,12,0,0,0,0,10,1
1500000US220619602003,220619602003,"Block Group 3, Census Tract 9602, Lincoln Parish, Louisiana",667,643,435,196,1,1,0,0,10,24,17,1,1,0,0,5,0
1500000US220619603001,220619603001,"Block Group 1, Census Tract 9603, Lincoln Parish, Louisiana",864,860,16,828,4,11,0,0,1,4,0,2,0,0,0,2,0
1500000US220619603002,220619603002,"Block Group 2, Census Tract 9603, Lincoln Parish, Louisiana",2540,2505,15,2467,5,10,0,1,7,35,3,9,0,0,0,17,6
1500000US220619603003,220619603003,"Block Group 3, Census Tract 9603, Lincoln Parish, Louisiana",1012,1008,33,965,2,2,0,0,6,4,0,3,0,0,0,1,0
1500000US220619603004,220619603004,"Block Group 4, Census Tract 9603, Lincoln Parish, Louisiana",776,735,226,475,3,6,10,6,9,41,2,3,1,0,16,11,8
1500000US220619603005,220619603005,"Block Group 5, Census Tract 9603, Lincoln Parish, Louisiana",253,252,6,243,1,0,0,0,2,1,0,1,0,0,0,0,0
1500000US220619604001,220619604001,"Block Group 1, Census Tract 9604, Lincoln Parish, Louisiana",1990,1940,1214,592,2,111,0,1,20,50,24,5,0,1,0,17,3
1500000US220619604002,220619604002,"Block Group 2, Census Tract 9604, Lincoln Parish, Louisiana",2371,2321,1927,279,5,83,0,1,26,50,31,0,0,0,0,18,1
1500000US220619604003,220619604003,"Block Group 3, Census Tract 9604, Lincoln Parish, Louisiana",873,858,565,198,3,77,1,3,11,15,8,0,0,0,0,6,1
1500000US220619605001,220619605001,"Block Group 1, Census Tract 9605, Lincoln Parish, Louisiana",1979,1925,1642,229,4,36,0,4,10,54,25,2,3,0,0,23,1
1500000US220619605002,220619605002,"Block Group 2, Census Tract 9605, Lincoln Parish, Louisiana",1318,1265,795,410,3,40,0,0,17,53,11,4,2,0,0,25,11
1500000US220619605003,220619605003,"Block Group 3, Census Tract 9605, Lincoln Parish, Louisiana",999,954,717,190,2,17,1,1,26,45,14,0,0,1,0,29,1
1500000US220619606001,220619606001,"Block Group 1, Census Tract 9606, Lincoln Parish, Louisiana",1993,1910,1613,260,5,16,0,2,14,83,42,0,0,0,0,39,2
1500000US220619606002,220619606002,"Block Group 2, Census Tract 9606, Lincoln Parish, Louisiana",996,982,263,695,5,11,0,0,8,14,8,2,0,0,0,2,2
1500000US220619606003,220619606003,"Block Group 3, Census Tract 9606, Lincoln Parish, Louisiana",983,926,646,255,3,9,2,2,9,57,23,2,0,1,1,28,2
1500000US220619606004,220619606004,"Block Group 4, Census Tract 9606, Lincoln Parish, Louisiana",963,920,354,537,1,19,0,1,8,43,12,0,3,1,0,27,0
1500000US220619607001,220619607001,"Block Group 1, Census Tract 9607, Lincoln Parish, Louisiana",1896,1849,1648,184,1,7,0,0,9,47,18,0,0,0,0,21,8
1500000US220619607002,220619607002,"Block Group 2, Census Tract 9607, Lincoln Parish, Louisiana",1247,1227,1127,82,7,3,1,0,7,20,10,1,0,0,0,9,0
1500000US220619607003,220619607003,"Block Group 3, Census Tract 9607, Lincoln Parish, Louisiana",2667,2606,2483,92,4,11,0,0,16,61,26,1,1,0,0,30,3
1500000US220619608001,220619608001,"Block Group 1, Census Tract 9608, Lincoln Parish, Louisiana",2552,2523,414,2067,0,11,1,0,30,29,10,6,0,0,0,12,1
1500000US220619608002,220619608002,"Block Group 2, Census Tract 9608, Lincoln Parish, Louisiana",1327,1298,391,849,4,40,0,1,13,29,15,1,1,0,0,10,2
1500000US220619609001,220619609001,"Block Group 1, Census Tract 9609, Lincoln Parish, Louisiana",814,802,17,780,0,1,0,0,4,12,0,1,0,0,0,8,3
1500000US220619609002,220619609002,"Block Group 2, Census Tract 9609, Lincoln Parish, Louisiana",1103,1095,230,826,1,16,1,1,20,8,1,2,0,0,0,2,3
1500000US220619609003,220619609003,"Block Group 3, Census Tract 9609, Lincoln Parish, Louisiana",880,871,94,593,5,166,0,1,12,9,0,2,0,0,0,7,0
1500000US220619610001,220619610001,"Block Group 1, Census Tract 9610, Lincoln Parish, Louisiana",988,964,667,253,1,23,0,2,18,24,18,0,0,0,0,4,2
1500000US220619610002,220619610002,"Block Group 2, Census Tract 9610, Lincoln Parish, Louisiana",2031,1971,901,1037,3,11,0,0,19,60,15,6,0,0,0,36,3
1500000US220619610003,220619610003,"Block Group 3, Census Tract 9610, Lincoln Parish, Louisiana",1791,1749,790,912,2,22,0,2,21,42,19,2,0,0,0,17,4
1500000US220619610004,220619610004,"Block Group 4, Census Tract 9610, Lincoln Parish, Louisiana",1893,1851,1278,538,8,10,0,3,14,42,27,3,1,0,0,8,3
1500000US220630401001,220630401001,"Block Group 1, Census Tract 401, Livingston Parish, Louisiana",1769,1733,1531,177,4,3,0,0,18,36,25,3,0,0,0,4,4
1500000US220630401002,220630401002,"Block Group 2, Census Tract 401, Livingston Parish, Louisiana",3316,3248,2817,396,10,5,0,2,18,68,56,0,0,1,0,9,2
1500000US220630401003,220630401003,"Block Group 3, Census Tract 401, Livingston Parish, Louisiana",2001,1886,1831,33,1,6,0,0,15,115,69,0,0,0,0,41,5
1500000US220630401004,220630401004,"Block Group 4, Census Tract 401, Livingston Parish, Louisiana",3208,3123,2903,168,18,4,0,1,29,85,46,2,0,0,0,24,13
1500000US220630402011,220630402011,"Block Group 1, Census Tract 402.01, Livingston Parish, Louisiana",1201,1186,1163,7,0,0,0,1,15,15,11,0,0,0,0,1,3
1500000US220630402012,220630402012,"Block Group 2, Census Tract 402.01, Livingston Parish, Louisiana",2236,2206,2150,21,8,2,0,0,25,30,26,0,2,0,0,1,1
1500000US220630402013,220630402013,"Block Group 3, Census Tract 402.01, Livingston Parish, Louisiana",2211,2168,2096,49,4,3,0,3,13,43,33,0,0,0,0,6,4
1500000US220630402021,220630402021,"Block Group 1, Census Tract 402.02, Livingston Parish, Louisiana",1488,1465,1426,4,4,9,2,0,20,23,17,0,1,0,0,1,4
1500000US220630402022,220630402022,"Block Group 2, Census Tract 402.02, Livingston Parish, Louisiana",3788,3739,3534,157,15,5,1,2,25,49,34,0,1,0,0,12,2
1500000US220630403011,220630403011,"Block Group 1, Census Tract 403.01, Livingston Parish, Louisiana",2061,2030,1955,26,10,19,0,1,19,31,20,2,0,1,0,8,0
1500000US220630403012,220630403012,"Block Group 2, Census Tract 403.01, Livingston Parish, Louisiana",2205,2170,2069,77,8,4,0,1,11,35,26,2,0,0,0,5,2
1500000US220630403013,220630403013,"Block Group 3, Census Tract 403.01, Livingston Parish, Louisiana",2205,2166,2077,38,8,6,2,0,35,39,25,0,0,0,0,11,3
1500000US220630403014,220630403014,"Block Group 4, Census Tract 403.01, Livingston Parish, Louisiana",2385,2332,2237,41,10,1,0,0,43,53,32,1,0,0,0,17,3
1500000US220630403031,220630403031,"Block Group 1, Census Tract 403.03, Livingston Parish, Louisiana",2510,2448,2343,50,17,13,0,2,23,62,32,0,0,0,0,20,10
1500000US220630403032,220630403032,"Block Group 2, Census Tract 403.03, Livingston Parish, Louisiana",2850,2772,2689,45,14,8,0,5,11,78,70,0,1,0,0,5,2
1500000US220630403033,220630403033,"Block Group 3, Census Tract 403.03, Livingston Parish, Louisiana",4531,4427,4289,60,6,44,1,4,23,104,90,0,1,0,0,12,1
1500000US220630403041,220630403041,"Block Group 1, Census Tract 403.04, Livingston Parish, Louisiana",3275,3231,3182,18,10,3,0,0,18,44,35,0,0,4,0,2,3
1500000US220630403042,220630403042,"Block Group 2, Census Tract 403.04, Livingston Parish, Louisiana",2106,2059,2005,36,5,2,0,2,9,47,44,0,0,0,0,3,0
1500000US220630404011,220630404011,"Block Group 1, Census Tract 404.01, Livingston Parish, Louisiana",3492,3334,3136,130,17,3,0,1,47,158,97,1,7,0,0,41,12
1500000US220630404012,220630404012,"Block Group 2, Census Tract 404.01, Livingston Parish, Louisiana",3312,3188,3031,93,18,17,2,0,27,124,35,0,0,0,0,82,7
1500000US220630404021,220630404021,"Block Group 1, Census Tract 404.02, Livingston Parish, Louisiana",2386,2343,2177,139,3,2,0,2,20,43,31,0,1,0,0,8,3
1500000US220630404022,220630404022,"Block Group 2, Census Tract 404.02, Livingston Parish, Louisiana",3100,3041,2530,408,17,34,2,2,48,59,36,0,0,0,0,20,3
1500000US220630404023,220630404023,"Block Group 3, Census Tract 404.02, Livingston Parish, Louisiana",1712,1674,1616,23,1,5,0,0,29,38,32,0,0,0,0,5,1
1500000US220630405001,220630405001,"Block Group 1, Census Tract 405, Livingston Parish, Louisiana",3456,3359,3103,170,26,21,0,0,39,97,36,3,0,0,0,46,12
1500000US220630405002,220630405002,"Block Group 2, Census Tract 405, Livingston Parish, Louisiana",4565,4454,4297,82,23,19,0,6,27,111,49,0,5,0,2,38,17
1500000US220630405003,220630405003,"Block Group 3, Census Tract 405, Livingston Parish, Louisiana",1149,1076,1027,15,5,13,0,0,16,73,30,0,0,0,0,35,8
